symbol,trade_date,value_rs_score,value_rs_rating
SSE:688525,2025-05-29,93.14,14
SSE:603031,2025-05-29,93.14,14
SSE:688253,2025-05-29,93.15,14
SSE:603613,2025-05-29,93.15,14
SSE:601333,2025-05-29,93.16,14
SZSE:301592,2025-05-29,93.18,14
SSE:603299,2025-05-29,93.18,14
SSE:688339,2025-05-29,93.18,14
SSE:603081,2025-05-29,93.21,14
SZSE:002791,2025-05-29,93.21,14
SSE:603357,2025-05-29,93.24,14
SZSE:300188,2025-05-29,93.24,14
SZSE:001323,2025-05-29,93.26,14
SZSE:301602,2025-05-29,93.26,14
SZSE:002030,2025-05-29,93.27,14
SSE:600221,2025-05-29,93.27,14
SSE:688539,2025-05-29,93.28,14
SZSE:002623,2025-05-29,93.33,14
SZSE:300352,2025-05-29,93.33,14
SZSE:002797,2025-05-29,93.34,14
SZSE:002514,2025-05-29,93.35,14
SSE:605222,2025-05-29,93.36,14
SSE:601101,2025-05-29,93.36,14
SSE:603956,2025-05-29,93.38,14
SSE:688127,2025-05-29,93.39,14
SZSE:300226,2025-05-29,93.4,14
SZSE:300880,2025-05-29,93.41,14
SSE:688435,2025-05-29,93.43,14
SSE:688618,2025-05-29,93.44,14
SZSE:301329,2025-05-29,93.46,14
SSE:601001,2025-05-29,93.46,14
SZSE:301378,2025-05-29,93.47,14
SSE:600622,2025-05-29,93.49,14
SSE:603197,2025-05-29,93.49,14
SZSE:301618,2025-05-29,93.49,14
SSE:603439,2025-05-29,93.5,14
SSE:688779,2025-05-29,93.5,14
SZSE:300671,2025-05-29,93.51,14
SSE:600872,2025-05-29,93.51,14
SZSE:002372,2025-05-29,93.52,14
SZSE:300550,2025-05-29,93.53,14
SSE:600028,2025-05-29,93.54,14
SZSE:301578,2025-05-29,93.54,14
SSE:600864,2025-05-29,93.56,14
SZSE:300411,2025-05-29,93.57,14
SZSE:300618,2025-05-29,93.57,14
SZSE:000509,2025-05-29,93.57,14
SZSE:300404,2025-05-29,93.57,14
SSE:600516,2025-05-29,93.57,14
SZSE:002077,2025-05-29,93.58,15
SSE:600271,2025-05-29,93.58,15
SSE:601918,2025-05-29,93.6,15
SZSE:300699,2025-05-29,93.6,15
SSE:600929,2025-05-29,93.62,15
SSE:603679,2025-05-29,93.62,15
SZSE:002646,2025-05-29,93.62,15
SZSE:301327,2025-05-29,93.63,15
SSE:600688,2025-05-29,93.63,15
SZSE:301456,2025-05-29,93.64,15
SSE:600511,2025-05-29,93.64,15
SSE:601163,2025-05-29,93.65,15
SZSE:300589,2025-05-29,93.65,15
SSE:688631,2025-05-29,93.66,15
SSE:600052,2025-05-29,93.66,15
SZSE:301191,2025-05-29,93.66,15
SZSE:300725,2025-05-29,93.67,15
SZSE:002918,2025-05-29,93.67,15
SZSE:000521,2025-05-29,93.7,15
SZSE:301042,2025-05-29,93.7,15
SZSE:002790,2025-05-29,93.72,15
SZSE:301598,2025-05-29,93.72,15
SZSE:301581,2025-05-29,93.73,15
SZSE:300443,2025-05-29,93.74,15
SSE:600482,2025-05-29,93.74,15
SSE:603800,2025-05-29,93.75,15
SSE:603077,2025-05-29,93.76,15
SSE:600117,2025-05-29,93.77,15
SZSE:000036,2025-05-29,93.78,15
SSE:600497,2025-05-29,93.78,15
SZSE:002120,2025-05-29,93.79,15
SZSE:301631,2025-05-29,93.81,15
SZSE:300781,2025-05-29,93.81,15
SZSE:002022,2025-05-29,93.82,15
SZSE:002405,2025-05-29,93.82,15
SSE:600877,2025-05-29,93.82,15
SZSE:002823,2025-05-29,93.83,15
SSE:605555,2025-05-29,93.83,15
SZSE:300629,2025-05-29,93.83,15
SZSE:301577,2025-05-29,93.83,15
SSE:601992,2025-05-29,93.84,15
SSE:600557,2025-05-29,93.85,15
SSE:600718,2025-05-29,93.85,15
SZSE:000998,2025-05-29,93.86,15
SSE:603658,2025-05-29,93.86,15
SSE:605358,2025-05-29,93.87,15
SSE:600820,2025-05-29,93.87,15
SSE:601985,2025-05-29,93.88,15
SZSE:300560,2025-05-29,93.88,15
SSE:603279,2025-05-29,93.89,15
SSE:688216,2025-05-29,93.89,15
SSE:603488,2025-05-29,93.91,15
SZSE:301180,2025-05-29,93.92,16
SZSE:300712,2025-05-29,93.92,16
SSE:603220,2025-05-29,93.92,16
SZSE:300667,2025-05-29,93.94,16
SZSE:002157,2025-05-29,93.96,16
SSE:600038,2025-05-29,93.96,16
SSE:688561,2025-05-29,93.98,16
SZSE:301293,2025-05-29,93.99,16
SSE:688020,2025-05-29,94.0,16
SSE:603386,2025-05-29,94.0,16
SSE:600372,2025-05-29,94.0,16
SZSE:300739,2025-05-29,94.01,16
SSE:600818,2025-05-29,94.01,16
SSE:600528,2025-05-29,94.02,16
SSE:603179,2025-05-29,94.03,16
SSE:600596,2025-05-29,94.03,16
SZSE:300141,2025-05-29,94.04,16
SSE:601065,2025-05-29,94.04,16
SZSE:300628,2025-05-29,94.04,16
SSE:603408,2025-05-29,94.05,16
SZSE:002508,2025-05-29,94.05,16
SSE:600977,2025-05-29,94.06,16
SZSE:002603,2025-05-29,94.06,16
SZSE:001387,2025-05-29,94.06,16
SSE:688652,2025-05-29,94.07,16
SSE:601766,2025-05-29,94.07,16
SSE:601366,2025-05-29,94.08,16
SSE:600966,2025-05-29,94.09,16
SSE:601126,2025-05-29,94.1,16
SZSE:000949,2025-05-29,94.11,16
SSE:603369,2025-05-29,94.11,16
SSE:601898,2025-05-29,94.12,16
SZSE:300566,2025-05-29,94.13,16
SZSE:002154,2025-05-29,94.13,16
SZSE:002813,2025-05-29,94.13,16
SZSE:002873,2025-05-29,94.13,16
SZSE:002600,2025-05-29,94.13,16
SZSE:300585,2025-05-29,94.13,16
SSE:600830,2025-05-29,94.13,16
SZSE:300349,2025-05-29,94.14,16
SSE:600056,2025-05-29,94.15,16
SZSE:003029,2025-05-29,94.16,16
SSE:600621,2025-05-29,94.16,16
SZSE:000589,2025-05-29,94.16,16
SZSE:300003,2025-05-29,94.17,16
SSE:688750,2025-05-29,94.17,16
SZSE:300303,2025-05-29,94.17,16
SSE:600022,2025-05-29,94.18,16
SSE:603209,2025-05-29,94.18,16
SZSE:300855,2025-05-29,94.19,16
SZSE:300498,2025-05-29,94.19,16
SSE:688146,2025-05-29,94.2,16
SZSE:001201,2025-05-29,94.21,17
SSE:688097,2025-05-29,94.22,17
SZSE:301262,2025-05-29,94.22,17
SSE:601858,2025-05-29,94.22,17
SZSE:000820,2025-05-29,94.23,17
SZSE:300538,2025-05-29,94.23,17
SZSE:000792,2025-05-29,94.24,17
SSE:603328,2025-05-29,94.24,17
SZSE:002242,2025-05-29,94.27,17
SSE:601696,2025-05-29,94.27,17
SSE:600338,2025-05-29,94.27,17
SSE:603191,2025-05-29,94.29,17
SSE:600884,2025-05-29,94.3,17
SZSE:300905,2025-05-29,94.32,17
SZSE:300832,2025-05-29,94.33,17
SZSE:001378,2025-05-29,94.33,17
SZSE:300415,2025-05-29,94.35,17
SSE:603395,2025-05-29,94.36,17
SZSE:300110,2025-05-29,94.37,17
SZSE:000620,2025-05-29,94.37,17
SSE:600776,2025-05-29,94.39,17
SZSE:002302,2025-05-29,94.39,17
SZSE:301337,2025-05-29,94.4,17
SZSE:300732,2025-05-29,94.41,17
SSE:688478,2025-05-29,94.43,17
SSE:601139,2025-05-29,94.43,17
SZSE:301157,2025-05-29,94.43,17
SZSE:002837,2025-05-29,94.44,17
SZSE:000547,2025-05-29,94.44,17
SZSE:300057,2025-05-29,94.45,17
SZSE:002271,2025-05-29,94.47,17
SZSE:301085,2025-05-29,94.47,17
SSE:688711,2025-05-29,94.48,17
SSE:600460,2025-05-29,94.5,17
SSE:600094,2025-05-29,94.5,17
SSE:603131,2025-05-29,94.51,17
SSE:603060,2025-05-29,94.55,17
SSE:603165,2025-05-29,94.55,17
SZSE:300389,2025-05-29,94.55,17
SZSE:300621,2025-05-29,94.56,17
SSE:600843,2025-05-29,94.57,17
SZSE:300310,2025-05-29,94.58,17
SZSE:300780,2025-05-29,94.58,17
SSE:600243,2025-05-29,94.59,17
SSE:600487,2025-05-29,94.59,17
SZSE:000829,2025-05-29,94.6,17
SSE:600667,2025-05-29,94.6,17
SSE:688500,2025-05-29,94.62,17
SZSE:301566,2025-05-29,94.63,17
SZSE:002470,2025-05-29,94.63,17
SSE:688139,2025-05-29,94.65,17
SSE:688058,2025-05-29,94.65,17
SZSE:000738,2025-05-29,94.65,18
SZSE:301106,2025-05-29,94.66,18
SZSE:001314,2025-05-29,94.66,18
SSE:600477,2025-05-29,94.66,18
SSE:600976,2025-05-29,94.67,18
SZSE:002458,2025-05-29,94.67,18
SSE:601375,2025-05-29,94.68,18
SZSE:002252,2025-05-29,94.69,18
SSE:600515,2025-05-29,94.69,18
SSE:688381,2025-05-29,94.69,18
SSE:603936,2025-05-29,94.7,18
SZSE:001308,2025-05-29,94.71,18
SSE:601828,2025-05-29,94.71,18
SSE:603005,2025-05-29,94.71,18
SSE:688425,2025-05-29,94.71,18
SZSE:002911,2025-05-29,94.72,18
SZSE:300194,2025-05-29,94.72,18
SZSE:300438,2025-05-29,94.73,18
SZSE:301251,2025-05-29,94.73,18
SZSE:301391,2025-05-29,94.74,18
SZSE:002055,2025-05-29,94.74,18
SSE:600906,2025-05-29,94.75,18
SZSE:002385,2025-05-29,94.75,18
SZSE:300173,2025-05-29,94.76,18
SZSE:301041,2025-05-29,94.77,18
SSE:603889,2025-05-29,94.77,18
SZSE:300450,2025-05-29,94.77,18
SSE:605333,2025-05-29,94.78,18
SZSE:002096,2025-05-29,94.79,18
SZSE:301399,2025-05-29,94.79,18
SSE:603356,2025-05-29,94.8,18
SZSE:000568,2025-05-29,94.8,18
SZSE:002106,2025-05-29,94.83,18
SZSE:002158,2025-05-29,94.84,18
SZSE:001215,2025-05-29,94.86,18
SSE:603301,2025-05-29,94.87,18
SZSE:002493,2025-05-29,94.88,18
SSE:600129,2025-05-29,94.88,18
SZSE:000876,2025-05-29,94.88,18
SZSE:002079,2025-05-29,94.9,18
SSE:688702,2025-05-29,94.9,18
SZSE:300668,2025-05-29,94.9,18
SZSE:002884,2025-05-29,94.9,18
SSE:600348,2025-05-29,94.91,18
SSE:600975,2025-05-29,94.93,18
SSE:688560,2025-05-29,94.93,18
SZSE:000031,2025-05-29,94.95,18
SZSE:002991,2025-05-29,94.95,18
SZSE:000950,2025-05-29,94.96,18
SZSE:000883,2025-05-29,94.97,18
SSE:600196,2025-05-29,94.97,18
SZSE:300456,2025-05-29,94.97,18
SSE:600170,2025-05-29,94.98,19
SZSE:300049,2025-05-29,94.99,19
SZSE:000065,2025-05-29,94.99,19
SSE:688439,2025-05-29,95.0,19
SZSE:002219,2025-05-29,95.01,19
SZSE:300088,2025-05-29,95.02,19
SZSE:000591,2025-05-29,95.05,19
SZSE:300653,2025-05-29,95.05,19
SSE:603929,2025-05-29,95.05,19
SZSE:002416,2025-05-29,95.06,19
SSE:601108,2025-05-29,95.06,19
SSE:688292,2025-05-29,95.06,19
SZSE:002038,2025-05-29,95.06,19
SSE:600369,2025-05-29,95.07,19
SZSE:000851,2025-05-29,95.07,19
SSE:600436,2025-05-29,95.07,19
SSE:600636,2025-05-29,95.08,19
SZSE:301505,2025-05-29,95.08,19
SSE:600007,2025-05-29,95.09,19
SZSE:002274,2025-05-29,95.09,19
SZSE:000543,2025-05-29,95.1,19
SSE:688475,2025-05-29,95.1,19
SSE:601019,2025-05-29,95.1,19
SSE:601059,2025-05-29,95.11,19
SZSE:002011,2025-05-29,95.12,19
SSE:603025,2025-05-29,95.12,19
SSE:600050,2025-05-29,95.12,19
SSE:605296,2025-05-29,95.14,19
SZSE:300864,2025-05-29,95.14,19
SSE:600162,2025-05-29,95.15,19
SZSE:300598,2025-05-29,95.16,19
SZSE:003013,2025-05-29,95.18,19
SZSE:300359,2025-05-29,95.2,19
SZSE:000922,2025-05-29,95.2,19
SZSE:002482,2025-05-29,95.21,19
SSE:600563,2025-05-29,95.21,19
SZSE:300641,2025-05-29,95.24,19
SSE:603391,2025-05-29,95.24,19
SSE:688082,2025-05-29,95.24,19
SSE:601788,2025-05-29,95.24,19
SSE:601000,2025-05-29,95.25,19
SZSE:002281,2025-05-29,95.26,19
SZSE:300015,2025-05-29,95.27,19
SSE:688202,2025-05-29,95.28,19
SSE:600918,2025-05-29,95.28,19
SZSE:000818,2025-05-29,95.3,19
SSE:600809,2025-05-29,95.3,19
SSE:601901,2025-05-29,95.3,19
SZSE:300706,2025-05-29,95.31,19
SSE:601689,2025-05-29,95.32,19
SZSE:002328,2025-05-29,95.33,19
SSE:688338,2025-05-29,95.33,19
SSE:600692,2025-05-29,95.34,20
SZSE:300729,2025-05-29,95.35,20
SZSE:002500,2025-05-29,95.36,20
SZSE:301159,2025-05-29,95.38,20
SZSE:300768,2025-05-29,95.38,20
SZSE:301328,2025-05-29,95.39,20
SSE:600958,2025-05-29,95.39,20
SSE:600871,2025-05-29,95.39,20
SZSE:000750,2025-05-29,95.39,20
SSE:601778,2025-05-29,95.4,20
SZSE:300444,2025-05-29,95.4,20
SZSE:001286,2025-05-29,95.41,20
SSE:688169,2025-05-29,95.42,20
SSE:601512,2025-05-29,95.42,20
SSE:600706,2025-05-29,95.42,20
SZSE:301267,2025-05-29,95.43,20
SZSE:002762,2025-05-29,95.43,20
SZSE:002601,2025-05-29,95.44,20
SSE:603876,2025-05-29,95.44,20
SZSE:001326,2025-05-29,95.45,20
SZSE:000723,2025-05-29,95.45,20
SSE:600250,2025-05-29,95.46,20
SSE:603281,2025-05-29,95.47,20
SSE:688717,2025-05-29,95.48,20
SSE:603051,2025-05-29,95.48,20
SZSE:300707,2025-05-29,95.49,20
SZSE:002415,2025-05-29,95.49,20
SZSE:002051,2025-05-29,95.5,20
SSE:600821,2025-05-29,95.5,20
SZSE:002805,2025-05-29,95.51,20
SZSE:300761,2025-05-29,95.51,20
SSE:600330,2025-05-29,95.52,20
SZSE:300508,2025-05-29,95.52,20
SSE:600690,2025-05-29,95.53,20
SSE:605218,2025-05-29,95.53,20
SZSE:300293,2025-05-29,95.55,20
SSE:601016,2025-05-29,95.55,20
SSE:600537,2025-05-29,95.58,20
SZSE:300487,2025-05-29,95.58,20
SZSE:300916,2025-05-29,95.59,20
SSE:688628,2025-05-29,95.59,20
SZSE:000756,2025-05-29,95.6,20
SZSE:300418,2025-05-29,95.6,20
SZSE:002698,2025-05-29,95.61,20
SZSE:300504,2025-05-29,95.62,20
SSE:603589,2025-05-29,95.62,20
SZSE:300568,2025-05-29,95.63,20
SSE:603558,2025-05-29,95.63,20
SZSE:000039,2025-05-29,95.65,20
SSE:600009,2025-05-29,95.66,20
SZSE:001287,2025-05-29,95.67,20
SSE:688247,2025-05-29,95.69,20
SZSE:301058,2025-05-29,95.71,21
SZSE:300164,2025-05-29,95.72,21
SZSE:002870,2025-05-29,95.74,21
SSE:600905,2025-05-29,95.74,21
SSE:688739,2025-05-29,95.75,21
SZSE:000560,2025-05-29,95.77,21
SSE:601801,2025-05-29,95.77,21
SZSE:002407,2025-05-29,95.77,21
SZSE:300812,2025-05-29,95.77,21
SSE:600072,2025-05-29,95.78,21
SZSE:301169,2025-05-29,95.81,21
SSE:688551,2025-05-29,95.82,21
SZSE:300951,2025-05-29,95.82,21
SZSE:301580,2025-05-29,95.83,21
SSE:600138,2025-05-29,95.84,21
SSE:600807,2025-05-29,95.84,21
SZSE:300439,2025-05-29,95.85,21
SZSE:002876,2025-05-29,95.85,21
SZSE:002534,2025-05-29,95.86,21
SZSE:001289,2025-05-29,95.86,21
SSE:600332,2025-05-29,95.87,21
SSE:600421,2025-05-29,95.88,21
SZSE:300896,2025-05-29,95.89,21
SZSE:002572,2025-05-29,95.9,21
SZSE:002641,2025-05-29,95.9,21
SZSE:000032,2025-05-29,95.9,21
SSE:603195,2025-05-29,95.91,21
SSE:688295,2025-05-29,95.91,21
SSE:688315,2025-05-29,95.92,21
SZSE:301039,2025-05-29,95.92,21
SZSE:000100,2025-05-29,95.93,21
SZSE:000858,2025-05-29,95.95,21
SZSE:301622,2025-05-29,95.95,21
SSE:600626,2025-05-29,95.95,21
SSE:688272,2025-05-29,95.95,21
SZSE:002960,2025-05-29,95.96,21
SZSE:300363,2025-05-29,95.97,21
SZSE:300428,2025-05-29,95.97,21
SSE:688318,2025-05-29,95.98,21
SZSE:300120,2025-05-29,95.98,21
SSE:600239,2025-05-29,95.98,21
SSE:601198,2025-05-29,96.0,21
SSE:601888,2025-05-29,96.0,21
SSE:603387,2025-05-29,96.01,21
SSE:688323,2025-05-29,96.02,21
SSE:601066,2025-05-29,96.03,21
SSE:603866,2025-05-29,96.04,21
SSE:600935,2025-05-29,96.04,21
SZSE:301172,2025-05-29,96.05,21
SZSE:000650,2025-05-29,96.06,21
SSE:600916,2025-05-29,96.06,21
SZSE:301071,2025-05-29,96.08,21
SZSE:301150,2025-05-29,96.1,22
SZSE:002268,2025-05-29,96.11,22
SSE:600469,2025-05-29,96.11,22
SSE:600637,2025-05-29,96.12,22
SSE:600736,2025-05-29,96.12,22
SZSE:002059,2025-05-29,96.12,22
SZSE:000778,2025-05-29,96.15,22
SSE:688109,2025-05-29,96.16,22
SZSE:300133,2025-05-29,96.17,22
SSE:601168,2025-05-29,96.18,22
SSE:601868,2025-05-29,96.18,22
SZSE:301090,2025-05-29,96.19,22
SZSE:301487,2025-05-29,96.19,22
SSE:603021,2025-05-29,96.19,22
SSE:601698,2025-05-29,96.19,22
SZSE:301568,2025-05-29,96.2,22
SZSE:000537,2025-05-29,96.21,22
SSE:603773,2025-05-29,96.21,22
SZSE:002673,2025-05-29,96.21,22
SZSE:000735,2025-05-29,96.21,22
SSE:688733,2025-05-29,96.22,22
SSE:600182,2025-05-29,96.23,22
SZSE:000708,2025-05-29,96.24,22
SSE:688387,2025-05-29,96.28,22
SZSE:300244,2025-05-29,96.28,22
SSE:600313,2025-05-29,96.29,22
SZSE:000021,2025-05-29,96.29,22
SZSE:002579,2025-05-29,96.31,22
SZSE:300694,2025-05-29,96.31,22
SZSE:301219,2025-05-29,96.34,22
SSE:600604,2025-05-29,96.34,22
SSE:600888,2025-05-29,96.36,22
SSE:603127,2025-05-29,96.37,22
SZSE:002587,2025-05-29,96.38,22
SSE:600917,2025-05-29,96.38,22
SZSE:300229,2025-05-29,96.38,22
SSE:600938,2025-05-29,96.38,22
SSE:603551,2025-05-29,96.39,22
SSE:688651,2025-05-29,96.4,22
SZSE:300975,2025-05-29,96.41,22
SZSE:300445,2025-05-29,96.42,22
SSE:600380,2025-05-29,96.42,22
SZSE:300143,2025-05-29,96.43,22
SZSE:002423,2025-05-29,96.43,22
SSE:688584,2025-05-29,96.43,22
SZSE:300615,2025-05-29,96.43,22
SZSE:301132,2025-05-29,96.44,22
SSE:601005,2025-05-29,96.45,22
SZSE:300624,2025-05-29,96.46,22
SZSE:301325,2025-05-29,96.46,22
SZSE:002548,2025-05-29,96.47,22
SZSE:002236,2025-05-29,96.47,22
SSE:600307,2025-05-29,96.48,23
SZSE:300275,2025-05-29,96.49,23
SZSE:300969,2025-05-29,96.5,23
SSE:601377,2025-05-29,96.5,23
SSE:600088,2025-05-29,96.5,23
SSE:603083,2025-05-29,96.52,23
SSE:600801,2025-05-29,96.52,23
SSE:688105,2025-05-29,96.52,23
SSE:603310,2025-05-29,96.53,23
SZSE:301520,2025-05-29,96.53,23
SZSE:300793,2025-05-29,96.54,23
SZSE:002833,2025-05-29,96.55,23
SZSE:000703,2025-05-29,96.55,23
SZSE:300582,2025-05-29,96.56,23
SSE:605365,2025-05-29,96.56,23
SZSE:300288,2025-05-29,96.56,23
SSE:601225,2025-05-29,96.56,23
SSE:603392,2025-05-29,96.57,23
SZSE:002138,2025-05-29,96.58,23
SZSE:300462,2025-05-29,96.58,23
SZSE:000069,2025-05-29,96.6,23
SZSE:300424,2025-05-29,96.6,23
SZSE:300999,2025-05-29,96.61,23
SSE:603291,2025-05-29,96.62,23
SSE:600187,2025-05-29,96.62,23
SSE:600717,2025-05-29,96.63,23
SZSE:000415,2025-05-29,96.63,23
SSE:603105,2025-05-29,96.64,23
SSE:688689,2025-05-29,96.64,23
SSE:603393,2025-05-29,96.64,23
SZSE:300675,2025-05-29,96.64,23
SZSE:002073,2025-05-29,96.64,23
SZSE:000960,2025-05-29,96.66,23
SSE:605183,2025-05-29,96.68,23
SZSE:002319,2025-05-29,96.71,23
SZSE:300112,2025-05-29,96.73,23
SSE:601121,2025-05-29,96.73,23
SZSE:002585,2025-05-29,96.75,23
SSE:688362,2025-05-29,96.75,23
SSE:600755,2025-05-29,96.75,23
SSE:605168,2025-05-29,96.76,23
SSE:688593,2025-05-29,96.77,23
SSE:600657,2025-05-29,96.77,23
SZSE:301312,2025-05-29,96.78,23
SZSE:000980,2025-05-29,96.79,23
SZSE:002785,2025-05-29,96.79,23
SZSE:300101,2025-05-29,96.8,23
SSE:603070,2025-05-29,96.8,23
SSE:600133,2025-05-29,96.8,23
SZSE:002100,2025-05-29,96.81,23
SSE:600927,2025-05-29,96.81,23
SZSE:300360,2025-05-29,96.81,23
SZSE:300407,2025-05-29,96.81,24
SSE:688692,2025-05-29,96.81,24
SZSE:000050,2025-05-29,96.82,24
SSE:600461,2025-05-29,96.83,24
SSE:600745,2025-05-29,96.83,24
SSE:688758,2025-05-29,96.84,24
SSE:688047,2025-05-29,96.85,24
SSE:603219,2025-05-29,96.86,24
SZSE:301238,2025-05-29,96.86,24
SSE:600109,2025-05-29,96.86,24
SSE:600640,2025-05-29,96.86,24
SZSE:002384,2025-05-29,96.87,24
SZSE:000758,2025-05-29,96.87,24
SSE:600651,2025-05-29,96.87,24
SSE:603205,2025-05-29,96.88,24
SSE:600177,2025-05-29,96.88,24
SZSE:301617,2025-05-29,96.89,24
SZSE:000868,2025-05-29,96.89,24
SZSE:301252,2025-05-29,96.89,24
SZSE:001965,2025-05-29,96.89,24
SZSE:301313,2025-05-29,96.9,24
SZSE:301217,2025-05-29,96.9,24
SSE:603218,2025-05-29,96.9,24
SSE:688152,2025-05-29,96.9,24
SZSE:300525,2025-05-29,96.9,24
SSE:605116,2025-05-29,96.91,24
SZSE:000301,2025-05-29,96.92,24
SSE:603718,2025-05-29,96.92,24
SSE:688101,2025-05-29,96.93,24
SSE:600663,2025-05-29,96.94,24
SSE:688720,2025-05-29,96.94,24
SSE:600609,2025-05-29,96.94,24
SZSE:002739,2025-05-29,96.95,24
SSE:688484,2025-05-29,96.95,24
SZSE:300604,2025-05-29,96.95,24
SSE:603318,2025-05-29,96.95,24
SSE:688399,2025-05-29,96.97,24
SSE:603027,2025-05-29,96.98,24
SZSE:000768,2025-05-29,96.98,24
SZSE:002398,2025-05-29,97.0,24
SZSE:300551,2025-05-29,97.01,24
SZSE:002528,2025-05-29,97.03,24
SZSE:002714,2025-05-29,97.03,24
SZSE:002412,2025-05-29,97.04,24
SSE:688061,2025-05-29,97.04,24
SZSE:300073,2025-05-29,97.04,24
SZSE:002373,2025-05-29,97.05,24
SZSE:300985,2025-05-29,97.06,24
SSE:688249,2025-05-29,97.06,24
SSE:600500,2025-05-29,97.07,24
SSE:600585,2025-05-29,97.07,24
SSE:600310,2025-05-29,97.09,24
SZSE:002777,2025-05-29,97.09,25
SZSE:300930,2025-05-29,97.09,25
SZSE:300354,2025-05-29,97.1,25
SZSE:300516,2025-05-29,97.1,25
SSE:600512,2025-05-29,97.11,25
SSE:688232,2025-05-29,97.12,25
SSE:605158,2025-05-29,97.13,25
SSE:601137,2025-05-29,97.13,25
SSE:600452,2025-05-29,97.14,25
SZSE:300708,2025-05-29,97.14,25
SZSE:002986,2025-05-29,97.15,25
SSE:600867,2025-05-29,97.16,25
SZSE:300291,2025-05-29,97.17,25
SZSE:000060,2025-05-29,97.17,25
SZSE:300978,2025-05-29,97.18,25
SSE:600171,2025-05-29,97.18,25
SZSE:301200,2025-05-29,97.18,25
SSE:600517,2025-05-29,97.18,25
SZSE:002519,2025-05-29,97.2,25
SZSE:300654,2025-05-29,97.21,25
SSE:601279,2025-05-29,97.21,25
SZSE:002997,2025-05-29,97.23,25
SSE:603108,2025-05-29,97.24,25
SSE:600229,2025-05-29,97.24,25
SSE:601200,2025-05-29,97.24,25
SSE:600163,2025-05-29,97.24,25
SZSE:000563,2025-05-29,97.25,25
SSE:600792,2025-05-29,97.25,25
SZSE:002497,2025-05-29,97.25,25
SZSE:000928,2025-05-29,97.26,25
SZSE:000731,2025-05-29,97.28,25
SZSE:300602,2025-05-29,97.3,25
SZSE:002786,2025-05-29,97.3,25
SSE:600879,2025-05-29,97.3,25
SSE:600683,2025-05-29,97.31,25
SZSE:300197,2025-05-29,97.31,25
SSE:603035,2025-05-29,97.31,25
SSE:600388,2025-05-29,97.31,25
SZSE:300820,2025-05-29,97.32,25
SSE:688819,2025-05-29,97.32,25
SSE:603728,2025-05-29,97.33,25
SSE:600426,2025-05-29,97.34,25
SZSE:300103,2025-05-29,97.35,25
SZSE:000630,2025-05-29,97.36,25
SSE:603726,2025-05-29,97.36,25
SZSE:000838,2025-05-29,97.36,25
SSE:600280,2025-05-29,97.36,25
SZSE:300577,2025-05-29,97.36,25
SZSE:002067,2025-05-29,97.38,25
SZSE:000978,2025-05-29,97.38,25
SZSE:000825,2025-05-29,97.39,25
SSE:688708,2025-05-29,97.39,25
SZSE:301111,2025-05-29,97.4,26
SZSE:002912,2025-05-29,97.4,26
SSE:600458,2025-05-29,97.41,26
SZSE:300369,2025-05-29,97.41,26
SSE:600618,2025-05-29,97.42,26
SSE:601015,2025-05-29,97.43,26
SZSE:002334,2025-05-29,97.44,26
SZSE:002041,2025-05-29,97.44,26
SZSE:002043,2025-05-29,97.44,26
SZSE:002438,2025-05-29,97.45,26
SZSE:000930,2025-05-29,97.45,26
SZSE:300882,2025-05-29,97.47,26
SZSE:301096,2025-05-29,97.48,26
SSE:688029,2025-05-29,97.48,26
SSE:600203,2025-05-29,97.48,26
SSE:603998,2025-05-29,97.5,26
SZSE:002529,2025-05-29,97.51,26
SZSE:000728,2025-05-29,97.52,26
SZSE:000785,2025-05-29,97.53,26
SSE:688612,2025-05-29,97.53,26
SZSE:300556,2025-05-29,97.54,26
SSE:600075,2025-05-29,97.54,26
SSE:688337,2025-05-29,97.55,26
SZSE:300775,2025-05-29,97.55,26
SSE:688358,2025-05-29,97.56,26
SSE:603606,2025-05-29,97.56,26
SZSE:002759,2025-05-29,97.58,26
SSE:688045,2025-05-29,97.59,26
SZSE:301376,2025-05-29,97.59,26
SSE:688063,2025-05-29,97.59,26
SSE:603122,2025-05-29,97.6,26
SZSE:002327,2025-05-29,97.6,26
SZSE:002226,2025-05-29,97.61,26
SSE:600863,2025-05-29,97.61,26
SSE:688576,2025-05-29,97.62,26
SSE:603496,2025-05-29,97.62,26
SSE:603194,2025-05-29,97.63,26
SZSE:000810,2025-05-29,97.64,26
SZSE:300250,2025-05-29,97.64,26
SSE:600125,2025-05-29,97.64,26
SSE:688107,2025-05-29,97.65,26
SSE:603339,2025-05-29,97.67,26
SZSE:301282,2025-05-29,97.68,26
SZSE:002936,2025-05-29,97.68,26
SZSE:002234,2025-05-29,97.69,26
SZSE:300801,2025-05-29,97.7,26
SZSE:002333,2025-05-29,97.72,26
SSE:601877,2025-05-29,97.72,26
SSE:601827,2025-05-29,97.72,26
SZSE:001360,2025-05-29,97.73,26
SSE:600630,2025-05-29,97.74,26
SSE:688409,2025-05-29,97.74,26
SZSE:002668,2025-05-29,97.77,27
SSE:601162,2025-05-29,97.77,27
SZSE:002125,2025-05-29,97.78,27
SZSE:301519,2025-05-29,97.79,27
SSE:603919,2025-05-29,97.79,27
SZSE:002521,2025-05-29,97.8,27
SZSE:300903,2025-05-29,97.8,27
SSE:600862,2025-05-29,97.81,27
